,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
24,25,0.87060297,0.9359663,0.82748157,0.7843418,0.78434545,0.63340604,0.87779725,0.8634197,0.65495193
25,26,0.84903127,0.936282,0.84185904,0.79153603,0.7987194,0.61902493,0.87061036,0.8634125,0.65495193
26,27,0.84903127,0.9362381,0.83466846,0.7987158,0.79872304,0.6262155,0.8634197,0.8706067,0.65495193
27,28,0.84903127,0.9362858,0.82748157,0.7915252,0.8562328,0.64059293,0.8634197,0.8634163,0.65495193
28,29,0.84903127,0.93624175,0.82748157,0.7915362,0.8418517,0.6262155,0.8634197,0.8634163,0.65495193
29,30,0.84903127,0.9361647,0.82748157,0.7484074,0.8059098,0.61902493,0.8634197,0.85623294,0.65495193
30,31,0.84184074,0.936117,0.82748157,0.79153985,0.84185535,0.61902493,0.8706066,0.87779367,0.65495193
31,32,0.84184074,0.936117,0.82748157,0.78433824,0.84185916,0.6262155,0.8706066,0.84904605,0.65495193
32,33,0.84184074,0.94316447,0.8202947,0.8131005,0.8346648,0.62621546,0.8706066,0.856233,0.65495193
33,34,0.84184074,0.9430286,0.8202983,0.8202837,0.80589896,0.6405966,0.8706066,0.8418555,0.65495193
34,35,0.84184074,0.94302493,0.81310767,0.81310046,0.8274816,0.6477872,0.8706066,0.8490424,0.65495193
35,36,0.84184074,0.9358343,0.8202983,0.82029104,0.8059062,0.63340604,0.8706066,0.8490424,0.65495193
36,37,0.83465385,0.9358307,0.8202983,0.7915287,0.84185535,0.6477872,0.8706066,0.856233,0.65495193
37,38,0.84184074,0.93569124,0.8202983,0.8202874,0.8130932,0.62621546,0.8706066,0.8634199,0.65495193
38,39,0.84184074,0.93526554,0.8202983,0.77715874,0.8130968,0.6405966,0.8706066,0.8634199,0.65495193
39,40,0.84184074,0.9420744,0.8202983,0.8130967,0.82748175,0.64778346,0.8706066,0.8634199,0.65495193
40,41,0.84184074,0.9419826,0.81310767,0.7987194,0.8130895,0.6405966,0.8706066,0.8490424,0.65495193
41,42,0.84184074,0.9421589,0.81310767,0.8131005,0.8131005,0.63340604,0.8706066,0.8706068,0.65495193
42,43,0.84184074,0.9420269,0.81310767,0.7555907,0.7987194,0.6405966,0.8706066,0.8706068,0.65495193
43,44,0.83465385,0.94207096,0.81310767,0.8202837,0.82747066,0.6477872,0.8706066,0.85622567,0.65495193
44,45,0.83465385,0.94211864,0.81310767,0.8202874,0.7915362,0.64778346,0.8706066,0.856233,0.65495193
45,46,0.83465385,0.94207096,0.82029456,0.78434914,0.83467215,0.6405966,0.8634161,0.856233,0.65495193
46,47,0.83465385,0.94202316,0.82748145,0.79872304,0.80591,0.6405966,0.8706066,0.8634199,0.65495193
47,48,0.83465385,0.93493164,0.82029456,0.82748157,0.8274816,0.6405966,0.8777935,0.8634163,0.65495193
48,49,0.83465385,0.93497574,0.82029456,0.79872304,0.7915398,0.6477872,0.88498414,0.87779367,0.65495193
49,50,0.83465385,0.9345315,0.82029456,0.8131005,0.77715504,0.6477872,0.88498414,0.8706068,0.65495193
50,51,0.83465385,0.92738867,0.81310767,0.8346612,0.80592096,0.63340604,0.892171,0.856233,0.65495193
51,52,0.83465385,0.9275649,0.81310767,0.7987193,0.82029116,0.64059293,0.892171,0.8634199,0.65495193
52,53,0.83465385,0.9276126,0.82029456,0.7987194,0.7915325,0.62621546,0.892171,0.8634162,0.65495193
53,54,0.83465385,0.92774105,0.81310767,0.80591357,0.80591,0.62621546,0.892171,0.8634162,0.65495193
54,55,0.83465385,0.927965,0.81310767,0.8130932,0.8418555,0.6405966,0.892171,0.8562292,0.65495193
55,56,0.83465385,0.927965,0.81310767,0.8346648,0.8059063,0.6405966,0.892171,0.8418481,0.65495193
56,57,0.84184074,0.920646,0.81310767,0.8274743,0.79871196,0.6477872,0.892171,0.8634162,0.65495193
57,58,0.84184074,0.92077816,0.81310767,0.81310415,0.8130969,0.6477872,0.892171,0.8418481,0.65495193
58,59,0.84184074,0.9206461,0.81310767,0.7987267,0.7915361,0.6405966,0.892171,0.8346613,0.65495193
59,60,0.84184074,0.92060566,0.80591714,0.79872674,0.82747805,0.64778346,0.892171,0.8490388,0.65495193
60,61,0.83465385,0.9135068,0.80591714,0.8202874,0.8131043,0.65497774,0.88498414,0.8490387,0.65495193
61,62,0.83465385,0.9134591,0.80591714,0.7987194,0.81310046,0.6405966,0.88498414,0.86341983,0.65495193
62,63,0.83465385,0.91346276,0.80591714,0.82747424,0.78434926,0.6405966,0.88498414,0.84185183,0.65495193
63,64,0.83465385,0.91346276,0.80591714,0.82747066,0.8130932,0.64778346,0.88498414,0.8562293,0.65495193
64,65,0.83465385,0.91345537,0.80591714,0.8490386,0.7915252,0.6405966,0.8921747,0.8418482,0.65495193
65,66,0.83465385,0.91355073,0.80591714,0.8059136,0.7915435,0.6477872,0.8921747,0.8490388,0.65495193
66,67,0.83465385,0.9136425,0.79873025,0.7771624,0.7843456,0.6477872,0.8921747,0.8418519,0.65495193
67,68,0.83465385,0.9137233,0.80591714,0.82747805,0.79153246,0.64778346,0.8921747,0.8418519,0.65495193
68,69,0.83465385,0.906628,0.79873025,0.7987193,0.78435296,0.63340604,0.8921747,0.8562293,0.65495193
69,70,0.83465385,0.9065841,0.80591714,0.7987194,0.77715147,0.65497774,0.8921747,0.8562293,0.65495193
70,71,0.83465385,0.913727,0.79873025,0.8346612,0.79872304,0.65497774,0.8921747,0.8634162,0.65495193
71,72,0.83465385,0.89935315,0.79873025,0.80591726,0.79153615,0.64059293,0.8921747,0.8490387,0.65495193
72,73,0.83465385,0.89940083,0.79873025,0.80590993,0.76278126,0.6405966,0.8921747,0.8562256,0.65495193
73,74,0.82027996,0.8994889,0.79873025,0.8274816,0.78434575,0.65497774,0.8921747,0.8634162,0.65495193
74,75,0.81309307,0.8994449,0.79873025,0.8202874,0.77715504,0.65497774,0.88498783,0.86341983,0.65495193
75,76,0.7987193,0.9067639,0.79873025,0.8202838,0.78434193,0.65497404,0.8921747,0.8490387,0.65495193
76,77,0.7915324,0.9067162,0.79873025,0.8274743,0.79153985,0.65497774,0.8921747,0.8562292,0.65495193
77,78,0.7915324,0.90672,0.80591714,0.80591,0.8059136,0.65497774,0.8921747,0.86341983,0.65495193
78,79,0.7915324,0.9067639,0.80591714,0.7987194,0.78434193,0.6477872,0.8921747,0.8562292,0.65495193
79,80,0.7915324,0.9067639,0.80591714,0.79153234,0.80591,0.6405966,0.8993616,0.8562293,0.65495193
80,81,0.78434545,0.9066758,0.80591714,0.82028735,0.7627775,0.65497404,0.8993616,0.8634161,0.65495193
81,82,0.78434545,0.90654385,0.7987302,0.83466494,0.7915288,0.65497774,0.8993616,0.86341983,0.65495193
82,83,0.78434545,0.90654385,0.7987302,0.82747805,0.7699608,0.6405966,0.8993616,0.8490424,0.65495193
83,84,0.78434545,0.90672,0.8059208,0.81310046,0.78434926,0.6477872,0.8993616,0.8490423,0.65495193
84,85,0.78434545,0.9067677,0.8059208,0.8562255,0.7699718,0.65497774,0.8993616,0.8490423,0.65495193
85,86,0.78434545,0.9067677,0.7987302,0.82748157,0.76996815,0.65497774,0.8993616,0.8634162,0.65495193
86,87,0.78434545,0.9067677,0.7987302,0.8131005,0.7987304,0.65497774,0.8993616,0.8562293,0.65495193
87,88,0.78434545,0.9067677,0.7987302,0.8130968,0.79872304,0.6477872,0.8993616,0.8418519,0.65495193
88,89,0.77715856,0.9067677,0.7987302,0.82747805,0.7484074,0.6477872,0.8993616,0.8706031,0.65495193
89,90,0.77715856,0.9067677,0.7987302,0.8346612,0.77716243,0.6477872,0.8993616,0.8634162,0.65495193
90,91,0.77715856,0.90649986,0.7987302,0.8130968,0.7484074,0.65497774,0.8993616,0.87779,0.65495193
91,92,0.77715856,0.9063236,0.7987302,0.82747424,0.7915362,0.6621646,0.8993616,0.8634161,0.65495193
92,93,0.77715856,0.9063714,0.7987302,0.8130969,0.7843456,0.6477872,0.8993616,0.8634125,0.65495193
93,94,0.77715856,0.9063714,0.7987302,0.8274744,0.755598,0.65497774,0.8993616,0.8418482,0.65495193
94,95,0.77715856,0.9064191,0.7987302,0.82747066,0.777166,0.65497774,0.8993616,0.8562256,0.65495193
95,96,0.77715856,0.90628326,0.7987302,0.8202838,0.8131043,0.6477872,0.8993616,0.8490351,0.65495193
96,97,0.77715856,0.90633094,0.7987302,0.8202874,0.77716243,0.65497774,0.8993616,0.856222,0.65495193
97,98,0.77715856,0.9061511,0.8059208,0.8346685,0.8202874,0.65497774,0.8993616,0.856222,0.65495193
98,99,0.77715856,0.9062832,0.7987302,0.77715874,0.79872304,0.65497774,0.8993616,0.856222,0.65495193
