,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
25,26,0.74977374,0.93883944,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
26,27,0.74977374,0.98866445,0.7497738,0.59963506,0.5996388,0.59963506,0.7497738,0.7497738,0.59963506
27,28,0.74977374,0.9882266,0.7497738,0.69973004,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
28,29,0.74977374,0.9876138,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.79981756,0.59963506
29,30,0.74977374,0.9875299,0.7497738,0.69973004,0.64969,0.59963506,0.7497738,0.7497701,0.59963506
30,31,0.74977374,0.9875372,0.7497738,0.59963506,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
31,32,0.74977374,0.9873621,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
32,33,0.74977374,0.9870081,0.7497738,0.6496825,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
33,34,0.74977374,0.9866579,0.7497738,0.59963506,0.54959506,0.59963506,0.7497738,0.69972634,0.59963506
34,35,0.74977374,0.98656666,0.7497738,0.59963506,0.54959506,0.59963506,0.7497738,0.69972634,0.59963506
35,36,0.74977374,0.98620546,0.7497738,0.6496788,0.5996425,0.59963506,0.7497738,0.69972634,0.59963506
36,37,0.74977374,0.98620176,0.7497738,0.59963506,0.54959506,0.59963506,0.7497738,0.69972634,0.59963506
37,38,0.74977374,0.9855669,0.7497738,0.59963506,0.64969,0.59963506,0.7497738,0.7497701,0.59963506
38,39,0.74977374,0.9850012,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
39,40,0.74977374,0.9849539,0.7497738,0.69972634,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
40,41,0.74977374,0.9845524,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
41,42,0.74977374,0.9845926,0.7497738,0.7497738,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
42,43,0.74977374,0.9844211,0.7497738,0.59963506,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
43,44,0.74977374,0.9845087,0.7497738,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
44,45,0.74977374,0.984691,0.7497738,0.6496789,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
45,46,0.74977374,0.9848188,0.7497738,0.6496788,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
46,47,0.74977374,0.98450863,0.7497738,0.6496825,0.64969,0.59963506,0.7497738,0.7497701,0.59963506
47,48,0.74977374,0.9845561,0.69972634,0.6496862,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
48,49,0.74977374,0.9845561,0.69972634,0.6496825,0.64969,0.59963506,0.7497738,0.7497701,0.59963506
49,50,0.74977374,0.9844211,0.69972634,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
50,51,0.74977374,0.98424596,0.69972634,0.59963506,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
51,52,0.74977374,0.98424596,0.69972634,0.69973004,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
52,53,0.74977374,0.9843809,0.69972634,0.6496825,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
53,54,0.74977374,0.984286,0.6496825,0.59963506,0.5996425,0.59963506,0.7497738,0.7497701,0.59963506
54,55,0.74977374,0.9841547,0.6496825,0.6496826,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
55,56,0.74977374,0.9843334,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
56,57,0.74977374,0.984286,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.79981756,0.59963506
57,58,0.74977374,0.98442113,0.6496825,0.59963506,0.5996388,0.59963506,0.7497738,0.7497701,0.59963506
58,59,0.74977374,0.9842423,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
59,60,0.74977374,0.9843737,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
60,61,0.74977374,0.9843737,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
61,62,0.74977374,0.98446494,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
62,63,0.74977374,0.98446494,0.6496825,0.6496825,0.64969,0.59963506,0.7497738,0.7497701,0.59963506
63,64,0.69973,0.9845087,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.7497701,0.59963506
64,65,0.69973,0.9844612,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.7497701,0.59963506
65,66,0.69973,0.98454875,0.6496825,0.59963506,0.5996425,0.59963506,0.7497738,0.6997263,0.59963506
66,67,0.69973,0.9845525,0.6496825,0.59963506,0.5996425,0.59963506,0.7497738,0.74977374,0.59963506
67,68,0.69973,0.98454875,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
68,69,0.69973,0.9845524,0.6496825,0.6496788,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
69,70,0.69973,0.9844612,0.6496825,0.6496825,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
70,71,0.69973,0.9845524,0.6496825,0.6496825,0.49954763,0.59963506,0.7497738,0.74977374,0.59963506
71,72,0.69973,0.9847275,0.6496825,0.6496825,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
72,73,0.69973,0.984815,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.74977374,0.59963506
73,74,0.69973,0.98463994,0.6496825,0.6496788,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
74,75,0.69973,0.98463994,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.79981756,0.59963506
75,76,0.69973,0.9847275,0.6496825,0.6496789,0.54959506,0.59963506,0.7497738,0.79981756,0.59963506
76,77,0.69973,0.98490256,0.6496825,0.6496825,0.49954763,0.59963506,0.7497738,0.79981756,0.59963506
77,78,0.69973,0.98495007,0.6496825,0.6496826,0.5996388,0.59963506,0.7497738,0.74977374,0.59963506
78,79,0.69973,0.98499024,0.6496825,0.6496825,0.54959506,0.59963506,0.7497738,0.74977374,0.59963506
79,80,0.69973,0.98495007,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.8498613,0.59963506
80,81,0.69973,0.98495007,0.6496825,0.6496825,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
81,82,0.69973,0.9849938,0.6496825,0.6496789,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
82,83,0.69973,0.98495007,0.6496825,0.6496788,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
83,84,0.69973,0.9850376,0.6496825,0.6496789,0.5996425,0.59963506,0.7497738,0.79981756,0.59963506
84,85,0.69973,0.9850376,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.8498613,0.59963506
85,86,0.69973,0.9851726,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.79981756,0.59963506
86,87,0.69973,0.9851726,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.8498613,0.59963506
87,88,0.69973,0.9851726,0.6496825,0.69972634,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
88,89,0.69973,0.9852166,0.6496825,0.59963506,0.64969,0.59963506,0.7497738,0.8498613,0.59963506
89,90,0.6496825,0.9852603,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
90,91,0.6496825,0.9852603,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.8498613,0.59963506
91,92,0.6496825,0.9851653,0.6496825,0.59963506,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
92,93,0.6496825,0.98520917,0.6496825,0.6496826,0.64969,0.59963506,0.7497738,0.79981387,0.59963506
93,94,0.6496825,0.985304,0.6496825,0.6496825,0.64969,0.59963506,0.7497738,0.79981387,0.59963506
94,95,0.69973,0.9853879,0.6496825,0.59963506,0.54959136,0.59963506,0.7497738,0.8498613,0.59963506
95,96,0.6496825,0.9353879,0.6496825,0.6496826,0.54959506,0.59963506,0.7497738,0.8498613,0.59963506
96,97,0.6496825,0.9354353,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.79981387,0.59963506
97,98,0.6496825,0.9354426,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.79981387,0.59963506
98,99,0.6496825,0.9353989,0.6496825,0.59963506,0.49954763,0.59963506,0.7497738,0.79981387,0.59963506
