,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
71,72,0.6994484,0.8850697,0.6994484,0.62431324,0.59926945,0.62431324,0.69945204,0.74953973,0.6493534
72,73,0.6994484,0.8852013,0.6994484,0.62431324,0.67440456,0.62431324,0.69945204,0.74953973,0.6493534
73,74,0.6994484,0.885026,0.6994484,0.59926575,0.6493608,0.62431324,0.6744046,0.74953973,0.6493534
74,75,0.6994484,0.8849822,0.6994484,0.62431324,0.62431324,0.62431324,0.6744046,0.74953973,0.6493534
75,76,0.6994484,0.885026,0.6994484,0.64935714,0.62431693,0.62431324,0.6744046,0.74953973,0.6493534
76,77,0.6994484,0.8851136,0.6994484,0.62431324,0.57422197,0.62431324,0.6744046,0.7745872,0.6493534
77,78,0.6994484,0.8852561,0.6994484,0.62430966,0.57422197,0.62431324,0.6744046,0.7745872,0.6493534
78,79,0.6994484,0.8852013,0.6994484,0.64935714,0.59926575,0.59926575,0.6744046,0.7745872,0.6493534
79,80,0.6994484,0.8853,0.6994484,0.62431324,0.5491744,0.62431324,0.6744046,0.7745872,0.6493534
80,81,0.6994484,0.8853,0.6994484,0.62431324,0.67440826,0.62431324,0.6744046,0.7745872,0.6493534
81,82,0.6994484,0.88534385,0.6994484,0.59926575,0.59926575,0.62431324,0.6744046,0.7745872,0.6493534
82,83,0.6994484,0.8852561,0.6994484,0.59926575,0.59926575,0.62431324,0.6744046,0.7745872,0.6493534
83,84,0.6994484,0.8853,0.6994484,0.6493608,0.57422197,0.62431324,0.6744046,0.7745872,0.6493534
84,85,0.6994484,0.8853,0.67440456,0.62431324,0.6493571,0.62431324,0.6744046,0.7745872,0.6493534
85,86,0.6994484,0.88534373,0.67440456,0.64935714,0.62431693,0.62431324,0.6744046,0.7745872,0.6493534
86,87,0.6994484,0.88534373,0.67440456,0.64935714,0.5491745,0.62431324,0.6744046,0.799631,0.6493534
87,88,0.6994484,0.88534373,0.67440456,0.62431324,0.5491745,0.62431324,0.6744046,0.799631,0.6493534
88,89,0.6994484,0.8853876,0.67440456,0.64935344,0.57422197,0.62431324,0.6744046,0.7745872,0.6493534
89,90,0.6994484,0.8853876,0.67440456,0.64935714,0.57422197,0.62431324,0.6744046,0.799631,0.6493534
90,91,0.6994484,0.8853876,0.67440456,0.62431324,0.6243096,0.62431324,0.6744046,0.799631,0.6493534
91,92,0.6994484,0.88529265,0.67440456,0.64935344,0.57422197,0.62431324,0.6744046,0.799631,0.6493534
92,93,0.6994484,0.88539124,0.67440456,0.59926575,0.62431693,0.62431324,0.6744046,0.799631,0.6493534
93,94,0.6994484,0.88548625,0.67440456,0.59926575,0.5491744,0.62431324,0.6744046,0.799631,0.6493534
94,95,0.6994484,0.88538754,0.67440456,0.6493608,0.5491744,0.62431324,0.6744046,0.799631,0.6493534
95,96,0.67440456,0.8854314,0.67440456,0.62431324,0.59926575,0.62431324,0.6744046,0.799631,0.6493534
96,97,0.67440456,0.88566875,0.67440456,0.62430966,0.57422197,0.62431324,0.6744046,0.799631,0.6493534
97,98,0.67440456,0.8855812,0.67440456,0.62430966,0.5491744,0.62431324,0.6744046,0.799631,0.6493534
98,99,0.67440456,0.8854898,0.6493571,0.62431324,0.57422197,0.62431324,0.6744046,0.799631,0.6493534
