,k,knn,lof,i_forest,loda,hbos,abod,sod,iso_index
20,21,0.91167206,0.9702353,0.7854947,0.8422783,0.6593173,0.91167676,0.88644224,0.69716674
21,22,0.91167206,0.97041,0.7791849,0.8359685,0.6593173,0.91167676,0.89275205,0.69716674
22,23,0.91167206,0.9702951,0.78549,0.83597785,0.6530075,0.91167676,0.90536696,0.69716674
23,24,0.8738132,0.9705942,0.78549933,0.8296587,0.6466977,0.90536696,0.90537167,0.69716674
24,25,0.8675034,0.9700559,0.7854947,0.8738179,0.6530075,0.90536696,0.88644224,0.69716674
25,26,0.8675034,0.9578596,0.8422689,0.8296586,0.64670235,0.90536696,0.89906657,0.69716674
26,27,0.8675034,0.9579194,0.81072456,0.8233489,0.6403879,0.91167206,0.873832,0.69716674
27,28,0.8675034,0.9579194,0.8422736,0.798119,0.64670235,0.91167206,0.89906657,0.69716674
28,29,0.8675034,0.9578092,0.7854994,0.83597314,0.6466977,0.91167206,0.8864469,0.69716674
29,30,0.8675034,0.9517433,0.81072927,0.83597314,0.6466977,0.91167206,0.88644695,0.69716674
30,31,0.8675034,0.9516835,0.7981143,0.8485787,0.6530075,0.90536225,0.89275676,0.69716674
31,32,0.8675034,0.95162845,0.7918092,0.8611983,0.6530075,0.90536225,0.88644695,0.69716674
32,33,0.8675034,0.9515686,0.8044288,0.8485787,0.6466977,0.90536225,0.8801418,0.69716674
33,34,0.8675034,0.9512743,0.8044241,0.8675128,0.6593173,0.90536225,0.8801418,0.69716674
34,35,0.8675034,0.9509154,0.8233488,0.8548885,0.6530075,0.90536225,0.8801418,0.69716674
35,36,0.86119825,0.9507958,0.7918045,0.861203,0.6593126,0.90536225,0.8864516,0.69716674
36,37,0.86119825,0.9503173,0.79180914,0.8044335,0.6530075,0.90536225,0.8864516,0.69716674
37,38,0.86119825,0.9501977,0.81072456,0.817039,0.6530075,0.90536225,0.8864516,0.69716674
38,39,0.86119825,0.9500183,0.817039,0.8675081,0.6530075,0.91166735,0.873832,0.69716674
39,40,0.86119825,0.95007807,0.8044335,0.861203,0.6466977,0.91166735,0.8864516,0.69716674
40,41,0.86119825,0.9500183,0.81072456,0.8485834,0.6593126,0.91166735,0.8612124,0.69716674
41,42,0.85488844,0.95007807,0.8044194,0.81703436,0.64670235,0.91166735,0.873832,0.69716674
42,43,0.85488844,0.9501332,0.8044241,0.85490257,0.6530075,0.91166735,0.8675222,0.69716674
43,44,0.85488844,0.9438832,0.80441475,0.8675034,0.6530075,0.91166735,0.873832,0.69716674
44,45,0.85488844,0.9438832,0.8107292,0.8548932,0.64670235,0.91166735,0.8864516,0.69716674
45,46,0.85488844,0.9438832,0.8296586,0.8233535,0.6530075,0.91166735,0.8927614,0.69716674
46,47,0.85488844,0.9438832,0.8044241,0.8485834,0.6530075,0.91166735,0.8864516,0.69716674
47,48,0.85488844,0.9438832,0.83597314,0.8612124,0.6530075,0.91166735,0.873832,0.69716674
48,49,0.85488844,0.9438832,0.8233535,0.8359685,0.6593126,0.91166735,0.873832,0.69716674
49,50,0.86119825,0.9438832,0.7791849,0.8296586,0.6593173,0.91166735,0.873832,0.69716674
50,51,0.86119825,0.9438832,0.8359638,0.8485834,0.6403879,0.91797715,0.8927614,0.69716674
51,52,0.86119825,0.9438832,0.817039,0.8359638,0.63408273,0.91797715,0.8864516,0.69716674
52,53,0.85488844,0.943943,0.7918092,0.829654,0.6403879,0.91797715,0.8801418,0.69716674
53,54,0.86119825,0.943943,0.8107292,0.83596843,0.63408273,0.91797715,0.873832,0.69716674
54,55,0.85488844,0.9438832,0.8233535,0.8675128,0.6277729,0.91797715,0.873832,0.69716674
55,56,0.85488844,0.943943,0.7918092,0.8422642,0.6151533,0.91797715,0.873832,0.69716674
56,57,0.85488844,0.9438832,0.83596843,0.8485787,0.6277729,0.91797715,0.8864516,0.69716674
57,58,0.85488844,0.9438832,0.8233535,0.85489786,0.6403879,0.91797715,0.8801418,0.69716674
58,59,0.85488844,0.9438281,0.817039,0.8359591,0.6214631,0.91797715,0.873832,0.69716674
59,60,0.85488844,0.9438832,0.8233442,0.861203,0.63408273,0.91797715,0.873832,0.69716674
60,61,0.85488844,0.93763316,0.829654,0.8612077,0.6340781,0.91797715,0.8675222,0.69716674
61,62,0.85488844,0.9375781,0.8233488,0.8485881,0.63408273,0.91797715,0.8675222,0.69716674
62,63,0.85488844,0.93763316,0.8107292,0.84858805,0.6403879,0.91797715,0.8675222,0.69716674
63,64,0.85488844,0.9375781,0.8170437,0.83596843,0.6340781,0.91797715,0.873832,0.69716674
64,65,0.85488844,0.93763316,0.8422689,0.8422736,0.6277729,0.91797715,0.8675222,0.69716674
65,66,0.85488844,0.9376883,0.7981096,0.8233535,0.63408273,0.91797715,0.873832,0.69716674
66,67,0.85488844,0.9377434,0.8296586,0.8107339,0.6403879,0.91797715,0.873832,0.69716674
67,68,0.85488844,0.9376883,0.7918045,0.81703436,0.6466977,0.91797715,0.8675222,0.69716674
68,69,0.85488844,0.9377481,0.8107292,0.8170391,0.6340781,0.91797715,0.8675222,0.69716674
69,70,0.85488844,0.9377481,0.8170437,0.8044241,0.6277729,0.91797715,0.873832,0.69716674
70,71,0.85488844,0.9377481,0.8170437,0.8107339,0.6277683,0.91797715,0.873832,0.69716674
71,72,0.85488844,0.9377481,0.8233488,0.8233442,0.6151533,0.91797715,0.873832,0.69716674
72,73,0.85488844,0.9378079,0.7854947,0.82333946,0.6277683,0.91797715,0.873832,0.69716674
73,74,0.85488844,0.9378079,0.82335824,0.8422783,0.6403879,0.91797715,0.873832,0.69716674
74,75,0.85488844,0.9377481,0.8044194,0.8422783,0.6340781,0.91797715,0.8675222,0.69716674
75,76,0.85488844,0.9377481,0.817039,0.8422689,0.6151533,0.91797715,0.8675222,0.69716674
76,77,0.84858334,0.9377481,0.82333946,0.8485834,0.63408273,0.91797715,0.8612124,0.69716674
77,78,0.84858334,0.9378079,0.8044241,0.7918139,0.6277683,0.91797715,0.8675222,0.69716674
78,79,0.84227353,0.9378079,0.8296586,0.8233442,0.6403879,0.91797715,0.8612124,0.69716674
79,80,0.84858334,0.9378079,0.8233488,0.8422736,0.63408273,0.91797715,0.8612124,0.69716674
80,81,0.85488844,0.9378079,0.8296586,0.83597785,0.64039254,0.91797715,0.8612124,0.69716674
81,82,0.84858334,0.9377528,0.8233488,0.7918045,0.6403879,0.91797715,0.8612124,0.69716674
82,83,0.84858334,0.93155795,0.84227824,0.8296587,0.6340781,0.91797715,0.8612124,0.69716674
83,84,0.84858334,0.93155795,0.8296586,0.8359685,0.63408273,0.91797715,0.8675222,0.69716674
84,85,0.84858334,0.93155795,0.8170437,0.8170437,0.63408273,0.91797715,0.873832,0.69716674
85,86,0.85488844,0.93155795,0.8233488,0.8675081,0.6466977,0.91797715,0.873832,0.69716674
86,87,0.85488844,0.93155795,0.8107339,0.8233535,0.63408273,0.91797715,0.8675222,0.69716674
87,88,0.85488844,0.931613,0.8233442,0.8548932,0.6403879,0.91797715,0.873832,0.69716674
88,89,0.85488844,0.931613,0.84228295,0.8170391,0.6403879,0.91797715,0.8675222,0.69716674
89,90,0.85488844,0.931613,0.8485787,0.8675081,0.6403879,0.91797715,0.8801418,0.69716674
90,91,0.85488844,0.93155795,0.8233488,0.8044288,0.6403879,0.91797715,0.873832,0.69716674
91,92,0.85488844,0.93155795,0.8296586,0.8359638,0.64039254,0.91797715,0.873832,0.69716674
92,93,0.8485787,0.9316178,0.8044288,0.79181856,0.6466977,0.91797715,0.8675222,0.69716674
93,94,0.8485787,0.9316178,0.8485834,0.8359685,0.6466977,0.91797715,0.873832,0.69716674
94,95,0.85488844,0.9319167,0.817039,0.8233535,0.6403879,0.91797715,0.8675222,0.69716674
95,96,0.8485787,0.9319167,0.81704843,0.81702965,0.60883886,0.91797715,0.8612124,0.69716674
96,97,0.8485787,0.9319167,0.8233488,0.8359685,0.6466977,0.91167206,0.873832,0.69716674
97,98,0.8485787,0.9319167,0.8107292,0.8233442,0.6466977,0.91167206,0.873832,0.69716674
98,99,0.8485787,0.9319167,0.7981096,0.8296586,0.6466977,0.91167206,0.873832,0.69716674
