,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
71,72,0.8663586,0.89207286,0.8766386,0.7738375,0.85607845,0.55795527,0.89205873,0.8509383,0.54859936
72,73,0.8663586,0.89179265,0.8766386,0.80467784,0.85093844,0.5630953,0.89205873,0.8509383,0.54859936
73,74,0.8663586,0.8915126,0.8766386,0.7841176,0.85093844,0.55795515,0.89205873,0.8509383,0.54859936
74,75,0.8663586,0.8912325,0.8766386,0.78925765,0.8663586,0.55795527,0.89205873,0.8509383,0.54859936
75,76,0.8663586,0.8909524,0.8766386,0.7892577,0.85093844,0.5733754,0.89205873,0.8509383,0.54859936
76,77,0.8663586,0.8909524,0.8766386,0.76869756,0.8406583,0.55795515,0.89205873,0.8509383,0.54859936
77,78,0.8663586,0.88913167,0.8766386,0.7635574,0.85607845,0.55795515,0.89205873,0.8509383,0.54859936
78,79,0.8663586,0.88913167,0.8766386,0.76355743,0.86635846,0.5733754,0.89205873,0.8509383,0.54859936
79,80,0.8663586,0.8877311,0.8766386,0.80467784,0.8663586,0.55281514,0.89205873,0.8509383,0.54859936
80,81,0.8663586,0.887591,0.8766386,0.7943977,0.85607845,0.5630953,0.89205873,0.8509383,0.54859936
81,82,0.8663586,0.88619053,0.8766386,0.7841176,0.8457984,0.5733754,0.89205873,0.8509383,0.54859936
82,83,0.8663586,0.88619053,0.8766386,0.7789776,0.85607845,0.55795527,0.89205873,0.8509383,0.54859936
83,84,0.8663586,0.88619053,0.8766386,0.7892577,0.86121845,0.5630953,0.89205873,0.85607845,0.54859936
84,85,0.8663586,0.88619053,0.8766386,0.7789776,0.8457983,0.55281514,0.89205873,0.85607845,0.54859936
85,86,0.8663586,0.88619053,0.8766386,0.7943978,0.8355182,0.5682353,0.8869187,0.85607845,0.54859936
86,87,0.8663586,0.88619053,0.8766386,0.77897763,0.8560783,0.55281514,0.8869187,0.85607845,0.54859936
87,88,0.8663586,0.88619053,0.8766386,0.7892577,0.85093844,0.5630953,0.8869187,0.85607845,0.54859936
88,89,0.8663586,0.88619053,0.8766386,0.7943977,0.8509383,0.55795527,0.8869187,0.85607845,0.54859936
89,90,0.8663586,0.88619053,0.8766386,0.77383757,0.8457983,0.5682353,0.8869187,0.85607845,0.54859936
90,91,0.8663586,0.88619053,0.8766386,0.78411764,0.8406583,0.55795515,0.8869187,0.85607845,0.54859936
91,92,0.8663586,0.88619053,0.8766386,0.7841177,0.8509383,0.5630953,0.8869187,0.85607845,0.54859936
92,93,0.8663586,0.88619053,0.8766386,0.7738375,0.85093844,0.5682353,0.8869187,0.85607845,0.54859936
93,94,0.8663586,0.88619053,0.8766386,0.78411764,0.85093844,0.55795527,0.8869187,0.85607845,0.54859936
94,95,0.8663586,0.8860504,0.8766386,0.7943977,0.85607845,0.5630953,0.8869187,0.85607845,0.54859936
95,96,0.8663586,0.88450986,0.8766386,0.7686975,0.85093844,0.5630953,0.8869187,0.85607845,0.54859936
96,97,0.8663586,0.8945098,0.8766386,0.7892577,0.8457983,0.55281514,0.8869187,0.85607845,0.54859936
97,98,0.8663586,0.8942297,0.8766386,0.79439783,0.85607845,0.5630953,0.8869187,0.85607845,0.54859936
98,99,0.8663586,0.8936695,0.8766386,0.7789776,0.8406583,0.55795515,0.8869187,0.85607845,0.54859936
