,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
55,56,0.7994398,0.98459375,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
56,57,0.7994398,0.98459375,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
57,58,0.7994398,0.98459375,0.7994398,0.54873955,0.54873955,0.49859947,0.7994398,0.69915974,0.7994398
58,59,0.7994398,0.98459375,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
59,60,0.7994398,0.98459375,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
60,61,0.7994398,0.98459375,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
61,62,0.7994398,0.98459375,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
62,63,0.7994398,0.98459375,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
63,64,0.7994398,0.98459375,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
64,65,0.7994398,0.98459375,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
65,66,0.7994398,0.9831933,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
66,67,0.7994398,0.9831933,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
67,68,0.7994398,0.9831933,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
68,69,0.7994398,0.98179257,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
69,70,0.7994398,0.98179257,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
70,71,0.7994398,0.98179257,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
71,72,0.7994398,0.98039216,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
72,73,0.7994398,0.98039216,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
73,74,0.7994398,0.98039216,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
74,75,0.7994398,0.98039216,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
75,76,0.7994398,0.98039216,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
76,77,0.7994398,0.98039216,0.7994398,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
77,78,0.7994398,0.9789916,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
78,79,0.7994398,0.9789916,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
79,80,0.7994398,0.9775909,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
80,81,0.7994398,0.9775909,0.7994398,0.5988796,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
81,82,0.7994398,0.97619045,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
82,83,0.7994398,0.97619045,0.7994398,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
83,84,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
84,85,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
85,86,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
86,87,0.7994398,0.97619045,0.8495798,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
87,88,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
88,89,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
89,90,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
90,91,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
91,92,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
92,93,0.7994398,0.97619045,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
93,94,0.7994398,0.97619045,0.8495798,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
94,95,0.7994398,0.9736694,0.8495798,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
95,96,0.7994398,0.9719888,0.8495798,0.49859947,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
96,97,0.7994398,0.9719888,0.8495798,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
97,98,0.7994398,0.9719888,0.8997199,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
98,99,0.7994398,0.9719888,0.8495798,0.54873955,0.49859947,0.49859947,0.7994398,0.69915974,0.7994398
