,k,knn,lof,cof,i_forest,loda,hbos,abod,sod,iso_index
17,18,0.7737395,0.9039916,0.7737395,0.67317927,0.6228992,0.522339,0.79887956,0.8240196,0.6983194
18,19,0.7737395,0.90539217,0.7737395,0.6480392,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
19,20,0.7737395,0.90539217,0.7737395,0.6731793,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
20,21,0.7737395,0.90539217,0.7737395,0.6480392,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
21,22,0.7737395,0.9067925,0.7737395,0.67317927,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
22,23,0.7737395,0.9081933,0.7737395,0.7234594,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
23,24,0.7737395,0.9081933,0.7737395,0.6480393,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
24,25,0.7737395,0.9081933,0.7737395,0.6731793,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
25,26,0.7737395,0.9083334,0.7737395,0.6731793,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
26,27,0.7737395,0.8843137,0.7737395,0.6480392,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
27,28,0.7737395,0.8845938,0.7737395,0.67317927,0.522339,0.522339,0.79887956,0.8240196,0.6983194
28,29,0.7737395,0.88571423,0.7737395,0.6983194,0.522339,0.522339,0.79887956,0.8240196,0.6983194
29,30,0.7737395,0.88725483,0.7737395,0.67317927,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
30,31,0.7737395,0.8873949,0.7737395,0.6731793,0.5977591,0.522339,0.79887956,0.8240196,0.6983194
31,32,0.7737395,0.88599443,0.7737395,0.6731793,0.522339,0.522339,0.79887956,0.8240196,0.6983194
32,33,0.7737395,0.8862745,0.7737395,0.6983194,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
33,34,0.7737395,0.88795507,0.7737395,0.6228992,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
34,35,0.7737395,0.88795507,0.7737395,0.6731793,0.5726191,0.522339,0.79887956,0.8240196,0.6983194
35,36,0.7737395,0.88837516,0.7737395,0.6983194,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
36,37,0.7737395,0.8871148,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.8240196,0.6983194
37,38,0.7737395,0.88571423,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
38,39,0.7737395,0.88571423,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
39,40,0.7737395,0.88599443,0.7737395,0.6983194,0.522339,0.522339,0.79887956,0.74859947,0.6983194
40,41,0.7737395,0.88599443,0.7737395,0.6983194,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
41,42,0.7737395,0.8845938,0.79887956,0.7234594,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
42,43,0.7737395,0.8845938,0.79887956,0.6731793,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
43,44,0.7737395,0.8845938,0.79887956,0.6480392,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
44,45,0.7737395,0.88529414,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
45,46,0.7737395,0.88515407,0.79887956,0.7234594,0.5977591,0.522339,0.79887956,0.74859947,0.6983194
46,47,0.7737395,0.88515407,0.79887956,0.6731793,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
47,48,0.7737395,0.88473386,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
48,49,0.7737395,0.8844538,0.79887956,0.6983194,0.5977591,0.54747903,0.79887956,0.74859947,0.6983194
49,50,0.7737395,0.88403356,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
50,51,0.7737395,0.88459384,0.79887956,0.6983194,0.6228992,0.522339,0.79887956,0.7737395,0.6983194
51,52,0.7737395,0.8834734,0.79887956,0.7234594,0.5977591,0.54747903,0.79887956,0.7737395,0.6983194
52,53,0.7737395,0.8831933,0.79887956,0.7234594,0.5726191,0.522339,0.79887956,0.7737395,0.6983194
53,54,0.7737395,0.8831933,0.79887956,0.6983194,0.522339,0.522339,0.79887956,0.7737395,0.6983194
54,55,0.7737395,0.8845938,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
55,56,0.7737395,0.8845938,0.79887956,0.7234594,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
56,57,0.7737395,0.8845938,0.79887956,0.6731793,0.5726191,0.522339,0.79887956,0.7737395,0.6983194
57,58,0.7737395,0.8845938,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
58,59,0.7737395,0.8845938,0.79887956,0.6983194,0.522339,0.522339,0.79887956,0.7737395,0.6983194
59,60,0.7737395,0.8845938,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.7737395,0.6983194
60,61,0.7737395,0.8845938,0.79887956,0.7234594,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
61,62,0.7737395,0.8845938,0.79887956,0.6480393,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
62,63,0.7737395,0.8845938,0.79887956,0.6983193,0.522339,0.522339,0.79887956,0.74859947,0.6983194
63,64,0.7737395,0.8845938,0.79887956,0.6731793,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
64,65,0.7737395,0.8845938,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.7737395,0.6983194
65,66,0.7737395,0.8841737,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
66,67,0.7737395,0.88403356,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
67,68,0.7737395,0.8837535,0.79887956,0.6731793,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
68,69,0.7737395,0.8829131,0.79887956,0.6731793,0.5977591,0.522339,0.79887956,0.74859947,0.6983194
69,70,0.7737395,0.88263303,0.79887956,0.6480393,0.522339,0.522339,0.79887956,0.74859947,0.6983194
70,71,0.7737395,0.88235295,0.79887956,0.6983194,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
71,72,0.7737395,0.8808123,0.79887956,0.6480392,0.5726191,0.522339,0.79887956,0.74859947,0.6983194
72,73,0.7737395,0.88053215,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
73,74,0.7737395,0.8803921,0.79887956,0.6983194,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
74,75,0.7737395,0.8803921,0.79887956,0.7234594,0.522339,0.522339,0.79887956,0.74859947,0.6983194
75,76,0.7737395,0.8803921,0.79887956,0.7234594,0.522339,0.522339,0.79887956,0.74859947,0.6983194
76,77,0.7737395,0.8803921,0.79887956,0.6731793,0.522339,0.522339,0.79887956,0.74859947,0.6983194
77,78,0.7737395,0.8789916,0.79887956,0.67317927,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
78,79,0.7737395,0.8789916,0.79887956,0.6731793,0.54747903,0.522339,0.79887956,0.74859947,0.6983194
79,80,0.7737395,0.877591,0.79887956,0.6731793,0.522339,0.522339,0.79887956,0.74859947,0.6983194
80,81,0.7737395,0.877591,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
81,82,0.7737395,0.8761905,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
82,83,0.7737395,0.8761905,0.79887956,0.6983194,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
83,84,0.7737395,0.8761905,0.79887956,0.6731793,0.522339,0.522339,0.7737395,0.74859947,0.6983194
84,85,0.7737395,0.8761905,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
85,86,0.7737395,0.8761905,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
86,87,0.7737395,0.8761905,0.79887956,0.6731793,0.5726191,0.522339,0.7737395,0.74859947,0.6983194
87,88,0.7737395,0.8761905,0.79887956,0.6731793,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
88,89,0.7737395,0.8761905,0.79887956,0.6731793,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
89,90,0.7737395,0.8761905,0.79887956,0.7234594,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
90,91,0.7737395,0.8761905,0.79887956,0.6983194,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
91,92,0.7737395,0.8761905,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
92,93,0.7737395,0.8761905,0.79887956,0.6731793,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
93,94,0.7737395,0.8761905,0.79887956,0.67317927,0.522339,0.522339,0.7737395,0.74859947,0.6983194
94,95,0.7737395,0.9006302,0.79887956,0.6983194,0.522339,0.522339,0.7737395,0.74859947,0.6983194
95,96,0.7737395,0.89866954,0.79887956,0.74859947,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
96,97,0.7737395,0.89740884,0.79887956,0.6731793,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
97,98,0.7737395,0.89698875,0.79887956,0.6983194,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
98,99,0.7737395,0.89698875,0.79887956,0.6480393,0.54747903,0.522339,0.7737395,0.74859947,0.6983194
