,COF,k-NN,LOF,HBOS,LODA,iForest,ABOD,Isolation Index,SOD
3,40.0,46.0,32.0,2.0,40.0,26.0,52.0,38.0,18.0
4,32.0,46.0,32.0,2.0,46.0,22.0,52.0,38.0,28.000000000000004
5,32.0,46.0,38.0,2.0,32.0,26.0,52.0,38.0,48.0
6,32.0,46.0,38.0,8.0,26.0,26.0,46.0,38.0,32.0
7,32.0,46.0,40.0,2.0,14.000000000000002,22.0,46.0,38.0,32.0
8,32.0,46.0,46.0,2.0,2.0,24.0,46.0,38.0,46.0
9,46.0,46.0,46.0,2.0,0.0,26.0,46.0,38.0,46.0
10,48.0,46.0,46.0,14.000000000000002,0.0,24.0,46.0,38.0,46.0
11,48.0,46.0,46.0,14.000000000000002,2.0,24.0,46.0,38.0,46.0
12,42.0,46.0,40.0,8.0,4.0,24.0,46.0,38.0,46.0
13,42.0,46.0,40.0,8.0,6.0,24.0,46.0,38.0,46.0
14,40.0,46.0,40.0,8.0,2.0,32.0,46.0,38.0,46.0
15,40.0,46.0,46.0,2.0,0.0,36.0,46.0,38.0,46.0
16,40.0,46.0,40.0,2.0,0.0,24.0,46.0,38.0,46.0
17,46.0,40.0,40.0,2.0,0.0,28.000000000000004,46.0,38.0,46.0
18,38.0,40.0,40.0,14.000000000000002,0.0,18.0,46.0,38.0,46.0
19,38.0,40.0,40.0,2.0,0.0,26.0,46.0,38.0,46.0
20,38.0,40.0,40.0,14.000000000000002,0.0,22.0,46.0,38.0,46.0
21,38.0,40.0,40.0,2.0,0.0,30.0,46.0,38.0,46.0
22,38.0,40.0,40.0,14.000000000000002,0.0,28.000000000000004,46.0,38.0,46.0
23,38.0,40.0,40.0,8.0,0.0,24.0,46.0,38.0,46.0
24,38.0,40.0,40.0,8.0,0.0,26.0,46.0,38.0,46.0
