,COF,k-NN,LOF,HBOS,LODA,iForest,ABOD,Isolation Index,SOD
3,35.714285714285715,55.714285714285715,48.57142857142857,5.714285714285714,51.42857142857142,22.857142857142858,48.57142857142857,48.57142857142857,42.857142857142854
4,38.57142857142858,55.714285714285715,51.42857142857142,5.714285714285714,27.142857142857142,25.71428571428571,48.57142857142857,48.57142857142857,38.57142857142858
5,48.57142857142857,55.714285714285715,51.42857142857142,8.571428571428571,12.857142857142856,27.142857142857142,55.714285714285715,48.57142857142857,52.85714285714286
6,52.85714285714286,55.714285714285715,51.42857142857142,8.571428571428571,11.428571428571429,21.428571428571427,55.714285714285715,48.57142857142857,54.285714285714285
7,55.714285714285715,55.714285714285715,51.42857142857142,8.571428571428571,8.571428571428571,28.57142857142857,55.714285714285715,48.57142857142857,57.14285714285714
8,52.85714285714286,55.714285714285715,55.714285714285715,8.571428571428571,2.857142857142857,25.71428571428571,55.714285714285715,48.57142857142857,57.14285714285714
9,55.714285714285715,55.714285714285715,55.714285714285715,8.571428571428571,2.857142857142857,28.57142857142857,55.714285714285715,48.57142857142857,57.14285714285714
10,60.0,55.714285714285715,55.714285714285715,5.714285714285714,5.714285714285714,32.857142857142854,55.714285714285715,48.57142857142857,54.285714285714285
11,60.0,55.714285714285715,55.714285714285715,12.857142857142856,5.714285714285714,31.428571428571427,55.714285714285715,48.57142857142857,54.285714285714285
12,60.0,55.714285714285715,55.714285714285715,12.857142857142856,4.285714285714286,32.857142857142854,55.714285714285715,48.57142857142857,54.285714285714285
13,60.0,55.714285714285715,55.714285714285715,5.714285714285714,0.0,27.142857142857142,55.714285714285715,48.57142857142857,48.57142857142857
14,60.0,55.714285714285715,55.714285714285715,8.571428571428571,1.4285714285714286,22.857142857142858,55.714285714285715,48.57142857142857,48.57142857142857
15,60.0,55.714285714285715,55.714285714285715,8.571428571428571,2.857142857142857,30.0,55.714285714285715,48.57142857142857,48.57142857142857
16,60.0,55.714285714285715,55.714285714285715,8.571428571428571,0.0,30.0,55.714285714285715,48.57142857142857,48.57142857142857
17,60.0,55.714285714285715,55.714285714285715,5.714285714285714,1.4285714285714286,24.285714285714285,55.714285714285715,48.57142857142857,48.57142857142857
18,60.0,55.714285714285715,55.714285714285715,8.571428571428571,0.0,34.285714285714285,55.714285714285715,48.57142857142857,48.57142857142857
19,60.0,55.714285714285715,55.714285714285715,8.571428571428571,1.4285714285714286,27.142857142857142,55.714285714285715,48.57142857142857,48.57142857142857
20,60.0,55.714285714285715,55.714285714285715,8.571428571428571,1.4285714285714286,35.714285714285715,55.714285714285715,48.57142857142857,48.57142857142857
21,60.0,55.714285714285715,55.714285714285715,5.714285714285714,0.0,35.714285714285715,55.714285714285715,48.57142857142857,48.57142857142857
22,60.0,55.714285714285715,55.714285714285715,8.571428571428571,0.0,25.71428571428571,55.714285714285715,48.57142857142857,48.57142857142857
23,60.0,55.714285714285715,55.714285714285715,5.714285714285714,0.0,34.285714285714285,55.714285714285715,48.57142857142857,48.57142857142857
24,60.0,55.714285714285715,55.714285714285715,8.571428571428571,0.0,28.57142857142857,55.714285714285715,48.57142857142857,48.57142857142857
