,COF,k-NN,LOF,HBOS,LODA,iForest,ABOD,Isolation Index,SOD
3,26.0,35.0,27.0,26.0,14.000000000000002,11.0,8.0,28.000000000000004,24.0
4,27.0,35.0,30.0,22.0,14.000000000000002,22.0,16.0,28.000000000000004,28.999999999999996
5,28.000000000000004,34.0,35.0,25.0,8.0,21.0,34.0,28.000000000000004,39.0
6,27.0,34.0,32.0,25.0,7.000000000000001,19.0,28.999999999999996,28.000000000000004,33.0
7,24.0,33.0,34.0,24.0,7.000000000000001,15.0,30.0,28.000000000000004,38.0
8,26.0,33.0,32.0,24.0,5.0,19.0,32.0,28.000000000000004,38.0
9,28.000000000000004,33.0,32.0,27.0,10.0,21.0,28.000000000000004,28.000000000000004,32.0
10,25.0,33.0,33.0,28.000000000000004,6.0,15.0,30.0,28.000000000000004,37.0
11,26.0,33.0,28.999999999999996,28.000000000000004,8.0,28.999999999999996,28.999999999999996,28.000000000000004,40.0
12,28.000000000000004,33.0,30.0,26.0,9.0,20.0,27.0,28.000000000000004,40.0
13,28.000000000000004,33.0,28.000000000000004,28.000000000000004,9.0,21.0,26.0,28.000000000000004,36.0
14,26.0,33.0,30.0,27.0,7.000000000000001,26.0,28.999999999999996,28.000000000000004,35.0
15,25.0,31.0,28.999999999999996,27.0,7.000000000000001,19.0,28.999999999999996,28.000000000000004,38.0
16,23.0,31.0,28.999999999999996,27.0,7.000000000000001,24.0,26.0,28.000000000000004,36.0
17,25.0,31.0,30.0,27.0,9.0,23.0,25.0,28.000000000000004,33.0
18,24.0,31.0,28.999999999999996,27.0,9.0,23.0,27.0,28.000000000000004,35.0
19,21.0,31.0,28.999999999999996,27.0,8.0,26.0,26.0,28.000000000000004,28.999999999999996
20,19.0,31.0,28.999999999999996,27.0,10.0,25.0,26.0,28.000000000000004,33.0
21,17.0,31.0,28.999999999999996,27.0,12.0,18.0,26.0,28.000000000000004,34.0
22,16.0,31.0,28.000000000000004,27.0,8.0,27.0,27.0,28.000000000000004,36.0
23,16.0,31.0,28.999999999999996,27.0,9.0,23.0,27.0,28.000000000000004,36.0
24,16.0,31.0,28.999999999999996,27.0,11.0,26.0,28.000000000000004,28.000000000000004,34.0
