,COF,k-NN,LOF,HBOS,LODA,iForest,ABOD,Isolation Index,SOD
3,10.0,100.0,18.0,14.000000000000002,100.0,68.0,100.0,92.0,100.0
4,10.0,100.0,24.0,46.0,98.0,66.0,100.0,92.0,46.0
5,18.0,100.0,24.0,14.000000000000002,100.0,62.0,100.0,92.0,40.0
6,28.000000000000004,100.0,32.0,34.0,92.0,68.0,100.0,92.0,64.0
7,28.000000000000004,100.0,57.99999999999999,14.000000000000002,94.0,78.0,100.0,92.0,92.0
8,28.000000000000004,100.0,78.0,66.0,98.0,78.0,100.0,92.0,78.0
9,44.0,100.0,92.0,24.0,86.0,72.0,100.0,92.0,100.0
10,46.0,100.0,100.0,20.0,86.0,64.0,100.0,92.0,100.0
11,64.0,100.0,100.0,66.0,92.0,64.0,100.0,92.0,100.0
12,84.0,100.0,100.0,66.0,88.0,72.0,100.0,92.0,100.0
13,92.0,100.0,100.0,24.0,98.0,68.0,100.0,92.0,100.0
14,92.0,100.0,100.0,34.0,96.0,76.0,100.0,92.0,100.0
15,92.0,100.0,100.0,66.0,90.0,66.0,100.0,92.0,100.0
16,100.0,100.0,100.0,34.0,96.0,68.0,100.0,92.0,100.0
17,100.0,100.0,100.0,14.000000000000002,96.0,72.0,100.0,92.0,100.0
18,100.0,100.0,100.0,66.0,100.0,64.0,100.0,92.0,100.0
19,100.0,100.0,100.0,14.000000000000002,98.0,68.0,100.0,92.0,100.0
20,100.0,100.0,100.0,57.99999999999999,96.0,62.0,100.0,92.0,100.0
21,100.0,100.0,100.0,34.0,88.0,64.0,100.0,92.0,100.0
22,100.0,100.0,100.0,66.0,96.0,70.0,100.0,92.0,100.0
23,100.0,100.0,100.0,66.0,96.0,72.0,100.0,92.0,100.0
24,100.0,100.0,100.0,66.0,92.0,80.0,100.0,92.0,100.0
