,COF,k-NN,LOF,HBOS,LODA,iForest,ABOD,Isolation Index,SOD
3,57.99999999999999,74.0,44.0,18.0,64.0,32.0,68.0,62.0,76.0
4,66.0,68.0,68.0,26.0,36.0,40.0,68.0,62.0,64.0
5,76.0,68.0,68.0,34.0,28.000000000000004,32.0,74.0,62.0,68.0
6,82.0,68.0,68.0,34.0,28.000000000000004,38.0,82.0,62.0,68.0
7,74.0,68.0,68.0,34.0,6.0,40.0,82.0,62.0,64.0
8,74.0,68.0,68.0,34.0,0.0,42.0,82.0,62.0,64.0
9,74.0,68.0,68.0,34.0,0.0,50.0,74.0,62.0,68.0
10,62.0,68.0,68.0,40.0,0.0,38.0,74.0,62.0,68.0
11,62.0,68.0,68.0,34.0,0.0,44.0,74.0,62.0,68.0
12,62.0,68.0,68.0,40.0,0.0,38.0,74.0,62.0,68.0
13,62.0,68.0,68.0,34.0,0.0,40.0,74.0,62.0,68.0
14,62.0,68.0,68.0,34.0,0.0,50.0,74.0,62.0,68.0
15,62.0,68.0,68.0,34.0,0.0,46.0,68.0,62.0,68.0
16,56.00000000000001,68.0,68.0,38.0,0.0,48.0,68.0,62.0,68.0
17,56.00000000000001,68.0,68.0,34.0,0.0,54.0,68.0,62.0,68.0
18,56.00000000000001,68.0,62.0,36.0,0.0,56.00000000000001,68.0,62.0,68.0
19,56.00000000000001,68.0,62.0,34.0,0.0,44.0,68.0,62.0,68.0
20,56.00000000000001,68.0,62.0,46.0,0.0,50.0,68.0,62.0,68.0
21,56.00000000000001,68.0,62.0,38.0,0.0,60.0,68.0,62.0,68.0
22,56.00000000000001,68.0,62.0,34.0,0.0,48.0,68.0,62.0,68.0
23,56.00000000000001,68.0,68.0,46.0,0.0,50.0,68.0,62.0,68.0
24,56.00000000000001,68.0,68.0,38.0,0.0,57.99999999999999,68.0,62.0,68.0
