,k,knn,lof,i_forest,loda,hbos,abod,sod,iso_index
25,26,0.8746499,0.9208684,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
26,27,0.8746499,0.9220938,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
27,28,0.8746499,0.92226887,0.6866247,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
28,29,0.8746499,0.9234944,0.74929976,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
29,30,0.8746499,0.92489487,0.74929976,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
30,31,0.8746499,0.92489487,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
31,32,0.8746499,0.9234944,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
32,33,0.8746499,0.9238445,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
33,34,0.8746499,0.92507,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
34,35,0.8746499,0.92507,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
35,36,0.8746499,0.9261204,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
36,37,0.8746499,0.92489487,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
37,38,0.8746499,0.9234944,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
38,39,0.8746499,0.9234944,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
39,40,0.8746499,0.9234944,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
40,41,0.8746499,0.9234944,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
41,42,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
42,43,0.8746499,0.9220938,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
43,44,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
44,45,0.8746499,0.92226887,0.6866247,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
45,46,0.8746499,0.92226887,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
46,47,0.8746499,0.92226887,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
47,48,0.8746499,0.9220938,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
48,49,0.8746499,0.92191875,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
49,50,0.8746499,0.92069334,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
50,51,0.8746499,0.92104346,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
51,52,0.8746499,0.92069334,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
52,53,0.8746499,0.92069334,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
53,54,0.8746499,0.92069334,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
54,55,0.8746499,0.9220938,0.74929976,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
55,56,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
56,57,0.8746499,0.9220938,0.6866247,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
57,58,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
58,59,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
59,60,0.8746499,0.9220938,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
60,61,0.8746499,0.9220938,0.7492997,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
61,62,0.8746499,0.9220938,0.74929976,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
62,63,0.8746499,0.9220938,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
63,64,0.8746499,0.9220938,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
64,65,0.8746499,0.9220938,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
65,66,0.8746499,0.92104346,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
66,67,0.8746499,0.9208684,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
67,68,0.8746499,0.9205183,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
68,69,0.8746499,0.9194677,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
69,70,0.8746499,0.9194677,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
70,71,0.8746499,0.9194677,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
71,72,0.8746499,0.91806716,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
72,73,0.8746499,0.9178921,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
73,74,0.8746499,0.9178921,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
74,75,0.8746499,0.9178921,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
75,76,0.8746499,0.9178921,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
76,77,0.8746499,0.9178921,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
77,78,0.8746499,0.91649157,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
78,79,0.8746499,0.91649157,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
79,80,0.8746499,0.91509104,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
80,81,0.8746499,0.91509104,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
81,82,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
82,83,0.8746499,0.9136905,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
83,84,0.8746499,0.9136905,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
84,85,0.8746499,0.9136905,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
85,86,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
86,87,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
87,88,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
88,89,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
89,90,0.8746499,0.9136905,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
90,91,0.8746499,0.9136905,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
91,92,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
92,93,0.8746499,0.9136905,0.6239496,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
93,94,0.8746499,0.9136905,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
94,95,0.8746499,0.91158956,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
95,96,0.8746499,0.9096638,0.5612745,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
96,97,0.8746499,0.90948874,0.6866247,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
97,98,0.8746499,0.90948874,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
98,99,0.8746499,0.90948874,0.68662465,0.49859947,0.49859947,0.8746499,0.8746499,0.8746499
